age,income,experience_years,credit_history_years,existing_loans,loan_amount,region,employment_type,default
32,53900,11,2,0,63000,Регион,Наёмный труд,0
62,62500,37,5,2,100000,Регион,Наёмный труд,0
64,73300,44,11,1,352000,Регион,Наёмный труд,0
44,114700,23,11,1,213000,Санкт-Петербург,Наёмный труд,0
61,66600,39,6,0,191000,Москва,Наёмный труд,0
55,53300,29,8,1,43000,Регион,Наёмный труд,0
46,66300,23,4,0,108000,Москва,Наёмный труд,0
57,62400,30,8,3,162000,Регион,Самозанятый,0
26,74300,3,5,0,345000,Санкт-Петербург,Наёмный труд,1
24,24200,1,9,1,36000,Регион,Наёмный труд,0
62,56500,40,9,0,153000,Регион,Наёмный труд,0
64,60300,44,9,1,187000,Регион,Самозанятый,0
50,47400,27,3,0,129000,Санкт-Петербург,Наёмный труд,1
42,69800,22,12,0,44000,Санкт-Петербург,Без работы,0
61,116400,40,0,0,115000,Регион,Наёмный труд,0
29,52200,4,0,0,128000,Регион,Наёмный труд,0
51,66900,24,13,0,110000,Регион,Наёмный труд,0
62,101000,37,9,0,65000,Регион,ИП,0
49,52700,29,4,2,61000,Регион,Наёмный труд,0
58,32900,38,12,1,130000,Регион,Наёмный труд,0
50,64700,25,13,0,66000,Регион,Наёмный труд,0
37,18200,14,2,0,67000,Санкт-Петербург,Наёмный труд,0
55,17400,31,4,1,91000,Москва,Самозанятый,0
21,56900,0,4,1,109000,Регион,ИП,0
33,17100,11,0,0,184000,Регион,Наёмный труд,1
32,27100,5,13,1,48000,Регион,Наёмный труд,0
48,41300,22,7,1,45000,Санкт-Петербург,Наёмный труд,1
31,35400,6,4,3,78000,Москва,Наёмный труд,1
58,45900,33,4,1,34000,Регион,Наёмный труд,0
21,80900,0,8,1,140000,Москва,Наёмный труд,0
51,54600,24,7,0,30000,Регион,Наёмный труд,1
32,33600,8,12,0,151000,Санкт-Петербург,Самозанятый,0
46,90200,25,0,0,192000,Регион,Наёмный труд,0
60,25800,37,2,1,115000,Регион,Наёмный труд,0
36,54200,13,11,0,32000,Москва,Наёмный труд,0
59,24500,38,6,0,105000,Санкт-Петербург,Без работы,0
50,54900,29,0,3,61000,Регион,ИП,0
53,42500,26,0,1,48000,Регион,Наёмный труд,0
43,79800,19,4,0,140000,Регион,Наёмный труд,0
64,67800,42,8,0,156000,Регион,Наёмный труд,0
54,37600,33,5,0,214000,Москва,Наёмный труд,1
25,34500,3,9,0,83000,Москва,Наёмный труд,0
38,42500,11,1,1,109000,Регион,Без работы,0
49,114000,23,10,0,268000,Санкт-Петербург,Наёмный труд,0
26,101600,6,8,1,347000,Регион,Наёмный труд,0
29,31700,6,5,1,189000,Регион,ИП,0
60,70300,36,4,1,80000,Москва,Самозанятый,0
51,22500,28,4,1,99000,Регион,Наёмный труд,0
53,40100,29,14,3,89000,Москва,ИП,0
47,32300,20,11,1,151000,Москва,Наёмный труд,0
34,79300,14,2,1,60000,Регион,Наёмный труд,1
49,27400,26,13,0,120000,Регион,Самозанятый,0
56,59500,36,5,1,120000,Москва,Без работы,0
48,49000,21,14,0,124000,Регион,ИП,0
41,45300,17,14,0,53000,Регион,Наёмный труд,0
23,104000,2,12,2,114000,Москва,Самозанятый,0
39,108200,13,3,0,285000,Регион,Наёмный труд,0
51,45900,28,12,0,75000,Регион,Наёмный труд,0
55,42000,35,11,0,115000,Регион,ИП,0
23,24900,0,9,1,33000,Москва,Наёмный труд,0
46,48900,23,13,0,115000,Регион,Без работы,1
36,118100,13,14,2,112000,Регион,Наёмный труд,0
31,46300,8,1,0,106000,Москва,Наёмный труд,0
41,68000,19,12,1,153000,Москва,ИП,0
36,26100,16,2,1,83000,Москва,ИП,0
29,40300,9,8,2,200000,Москва,Наёмный труд,0
20,60400,0,10,3,58000,Санкт-Петербург,Наёмный труд,0
41,51400,14,10,0,235000,Регион,Самозанятый,0
45,71000,18,8,2,112000,Санкт-Петербург,Наёмный труд,0
37,37400,16,5,0,95000,Регион,Наёмный труд,0
33,22300,10,9,1,42000,Регион,Наёмный труд,0
48,81200,26,9,1,51000,Регион,Наёмный труд,0
31,32200,7,13,1,122000,Регион,Без работы,1
55,61600,33,8,0,64000,Москва,Наёмный труд,1
54,60000,27,3,0,179000,Регион,Без работы,0
31,23200,10,10,0,117000,Регион,Наёмный труд,0
26,78600,0,4,1,42000,Москва,Без работы,0
48,38000,21,9,0,156000,Москва,Наёмный труд,0
30,50300,3,5,0,90000,Санкт-Петербург,Наёмный труд,0
52,41700,29,12,0,96000,Санкт-Петербург,Наёмный труд,0
25,101700,0,14,2,185000,Санкт-Петербург,Наёмный труд,1
34,89700,14,8,1,43000,Москва,Наёмный труд,0
51,21700,25,12,1,50000,Санкт-Петербург,Наёмный труд,0
30,135500,5,4,1,120000,Регион,Наёмный труд,0
42,36100,19,7,1,36000,Санкт-Петербург,Наёмный труд,0
45,126300,24,10,1,69000,Регион,Наёмный труд,0
53,43700,33,0,1,178000,Регион,Наёмный труд,1
53,42000,31,4,1,92000,Регион,ИП,0
48,43900,21,9,0,43000,Москва,Наёмный труд,0
23,40900,0,0,2,111000,Регион,Без работы,1
36,152700,12,9,3,77000,Москва,Наёмный труд,0
54,47400,28,13,1,65000,Регион,Без работы,0
32,42800,9,5,0,834000,Регион,Наёмный труд,0
60,50700,38,6,1,139000,Москва,Без работы,0
58,31700,32,11,0,83000,Санкт-Петербург,Наёмный труд,0
34,100600,9,13,2,169000,Москва,ИП,0
48,25300,23,4,0,83000,Москва,Самозанятый,0
48,37200,22,0,0,72000,Санкт-Петербург,Наёмный труд,1
30,74700,9,5,0,118000,Регион,Наёмный труд,0
51,50000,27,9,1,134000,Санкт-Петербург,Самозанятый,0
21,62800,0,4,1,172000,Регион,Наёмный труд,0
33,97700,10,5,1,232000,Регион,Наёмный труд,0
39,77000,12,10,1,201000,Регион,ИП,0
41,52100,21,9,1,165000,Регион,Наёмный труд,0
30,125500,7,14,0,176000,Регион,Самозанятый,0
46,36900,23,6,0,201000,Регион,Наёмный труд,0
22,46900,0,6,0,151000,Регион,Наёмный труд,0
36,48400,12,1,0,38000,Москва,Наёмный труд,0
63,46800,41,14,0,133000,Регион,Наёмный труд,0
47,30300,27,11,0,226000,Регион,Без работы,1
48,24000,22,2,1,61000,Регион,Наёмный труд,0
40,59100,18,11,1,78000,Регион,Наёмный труд,0
35,36900,14,5,2,95000,Москва,Наёмный труд,0
56,115700,33,2,1,111000,Регион,Самозанятый,0
39,47400,15,1,2,71000,Регион,Наёмный труд,0
25,43800,0,3,0,102000,Санкт-Петербург,Наёмный труд,0
38,80200,13,4,0,134000,Регион,Наёмный труд,0
24,58700,4,10,0,30000,Москва,Наёмный труд,1
22,45300,0,9,1,103000,Регион,Наёмный труд,0
20,36700,0,8,0,78000,Регион,Наёмный труд,0
57,254200,35,2,0,35000,Санкт-Петербург,Самозанятый,0
34,57700,9,2,0,138000,Москва,Без работы,0
53,79900,32,5,0,119000,Москва,ИП,0
54,30900,32,4,1,109000,Регион,Наёмный труд,1
44,37800,21,5,1,142000,Регион,Наёмный труд,0
43,126800,18,6,0,120000,Москва,Наёмный труд,0
31,91900,4,10,1,63000,Москва,ИП,0
37,60200,11,2,0,152000,Регион,Наёмный труд,0
34,41300,14,14,1,169000,Регион,Без работы,0
63,44100,38,12,0,51000,Москва,Наёмный труд,1
35,36200,8,4,1,167000,Санкт-Петербург,ИП,0
46,29100,20,7,0,83000,Регион,ИП,0
27,74300,1,3,1,143000,Регион,Наёмный труд,0
44,62500,19,9,0,108000,Регион,ИП,0
36,68300,12,1,2,89000,Регион,Без работы,0
48,42100,23,3,0,136000,Регион,Без работы,0
27,55000,4,1,0,81000,Регион,ИП,0
34,40400,8,2,1,189000,Регион,Наёмный труд,0
46,35300,26,3,3,208000,Санкт-Петербург,Самозанятый,0
26,103800,3,3,0,71000,Москва,ИП,0
22,51800,1,9,3,89000,Санкт-Петербург,Наёмный труд,0
48,61600,26,8,1,79000,Регион,Наёмный труд,0
63,71400,38,9,0,124000,Регион,Наёмный труд,0
43,52100,19,5,1,217000,Санкт-Петербург,Наёмный труд,0
22,54600,2,8,0,36000,Регион,ИП,0
39,30100,15,3,0,42000,Москва,Наёмный труд,0
34,32800,10,8,1,94000,Москва,Наёмный труд,0
44,32000,20,10,1,110000,Санкт-Петербург,Наёмный труд,0
49,64400,24,12,0,56000,Регион,Наёмный труд,1
33,50600,13,8,2,110000,Регион,Наёмный труд,0
26,32800,6,5,1,63000,Регион,Наёмный труд,0
36,63600,10,4,0,76000,Регион,Наёмный труд,1
63,62600,39,2,0,211000,Регион,ИП,0
39,35900,13,13,0,80000,Регион,Наёмный труд,0
55,48400,29,14,3,80000,Москва,Наёмный труд,0
28,62700,6,4,0,107000,Москва,Наёмный труд,0
57,33300,32,14,3,190000,Москва,Наёмный труд,0
41,63200,16,2,1,96000,Регион,Наёмный труд,0
21,56100,0,4,3,71000,Москва,Наёмный труд,0
43,31300,16,4,1,140000,Санкт-Петербург,Наёмный труд,0
27,54100,1,1,0,161000,Регион,Наёмный труд,1
30,57800,5,13,1,196000,Санкт-Петербург,Наёмный труд,0
32,37000,8,13,0,97000,Регион,ИП,0
36,38300,9,8,0,131000,Регион,Наёмный труд,0
27,31100,6,14,1,159000,Москва,Самозанятый,1
40,40100,16,6,1,110000,Москва,Самозанятый,0
37,48800,17,13,0,218000,Москва,ИП,0
49,38400,24,5,0,146000,Москва,Наёмный труд,0
37,25100,10,4,0,306000,Регион,Самозанятый,1
50,36000,25,14,2,171000,Регион,Наёмный труд,0
57,40600,34,3,0,31000,Санкт-Петербург,Наёмный труд,0
51,70800,25,7,1,78000,Санкт-Петербург,Наёмный труд,0
30,64100,9,1,2,37000,Регион,Без работы,0
64,71400,39,7,0,67000,Москва,Наёмный труд,0
44,35200,21,0,1,79000,Москва,Без работы,1
52,52200,29,9,0,166000,Регион,Наёмный труд,0
57,16500,36,0,0,76000,Регион,Без работы,1
60,59500,36,2,1,228000,Регион,Без работы,0
27,64500,3,4,0,66000,Регион,Без работы,0
30,41800,6,13,1,83000,Москва,Наёмный труд,0
41,56000,19,5,1,47000,Регион,Самозанятый,0
43,24800,17,3,2,235000,Москва,Без работы,1
60,34200,33,6,0,254000,Регион,Наёмный труд,1
36,69200,10,6,0,91000,Регион,Наёмный труд,0
31,61700,7,1,0,41000,Санкт-Петербург,ИП,0
51,40700,30,1,0,87000,Москва,Наёмный труд,0
34,70600,12,1,2,113000,Санкт-Петербург,ИП,1
35,52200,9,14,1,67000,Москва,Наёмный труд,0
41,39100,17,13,1,405000,Санкт-Петербург,Наёмный труд,0
47,45100,25,14,0,295000,Регион,Наёмный труд,1
39,39900,12,1,1,35000,Регион,Наёмный труд,1
52,28800,31,12,2,49000,Санкт-Петербург,Наёмный труд,0
29,86300,5,8,0,130000,Москва,Самозанятый,0
59,38000,32,13,2,52000,Москва,Наёмный труд,0
51,33700,31,4,0,110000,Москва,Самозанятый,0
52,24600,25,10,1,99000,Москва,Самозанятый,1
21,15000,0,7,1,96000,Регион,Наёмный труд,0
52,67200,31,4,0,182000,Москва,Наёмный труд,0
52,70100,25,12,0,292000,Регион,Наёмный труд,0
60,83900,33,10,4,125000,Регион,Наёмный труд,0
32,45800,9,4,0,48000,Регион,Наёмный труд,0
49,42400,26,0,0,108000,Санкт-Петербург,Наёмный труд,0
52,39000,25,5,0,70000,Регион,Без работы,0
32,40600,5,3,2,326000,Регион,Наёмный труд,1
45,81100,24,14,2,150000,Санкт-Петербург,Наёмный труд,0
41,48400,18,2,0,126000,Санкт-Петербург,Без работы,0
58,58100,32,5,1,146000,Регион,Самозанятый,0
21,40200,0,1,1,96000,Санкт-Петербург,Самозанятый,1
57,88800,37,7,0,209000,Регион,Самозанятый,0
58,20800,37,0,2,70000,Санкт-Петербург,Наёмный труд,0
45,28300,21,11,1,176000,Москва,Самозанятый,1
34,58200,10,8,0,257000,Москва,Без работы,1
53,107800,31,7,1,61000,Москва,Наёмный труд,0
61,44300,38,0,1,121000,Регион,Наёмный труд,0
63,33600,36,9,0,127000,Регион,Наёмный труд,0
59,76900,34,11,1,52000,Регион,Наёмный труд,0
30,56700,7,14,2,43000,Регион,Наёмный труд,0
22,87600,0,8,1,57000,Москва,Наёмный труд,0
25,27400,4,1,2,96000,Регион,Наёмный труд,0
28,84600,3,2,2,127000,Регион,Наёмный труд,0
25,24400,0,1,1,79000,Регион,Наёмный труд,0
28,43100,1,12,0,314000,Регион,Самозанятый,0
58,59000,31,13,1,183000,Регион,Наёмный труд,0
50,53300,27,7,0,130000,Москва,Наёмный труд,0
51,79000,26,1,0,76000,Регион,Наёмный труд,0
60,21500,35,9,1,103000,Санкт-Петербург,Наёмный труд,0
31,52200,7,1,1,191000,Регион,Наёмный труд,0
27,84100,7,14,1,171000,Москва,Наёмный труд,0
27,50300,0,0,1,170000,Регион,Самозанятый,1
47,29300,26,6,4,82000,Регион,Наёмный труд,0
39,77100,16,11,1,72000,Регион,Наёмный труд,0
26,36600,0,1,2,42000,Регион,Наёмный труд,0
